Date,Location,Temperature,Humidity,Wind_Speed,Rainfall,Pressure
2024-04-13,Rourkela,35.5,61.0,10.3,0.0,988.1
2024-04-14,Rourkela,36.6,59.0,12.3,0.0,987.9
2024-04-15,Rourkela,37.9,55.0,14.8,0.0,987.1
2024-04-16,Rourkela,38.8,49.0,13.3,0.0,985.3
2024-04-17,Rourkela,40.3,42.0,24.1,0.0,983.5
2024-04-18,Rourkela,40.8,32.0,15.8,0.0,983.3
2024-04-19,Rourkela,41.8,32.0,20.1,0.0,981.1
2024-04-20,Rourkela,42.7,34.0,17.7,0.0,980.4
2024-04-21,Rourkela,41.4,33.0,20.2,0.0,981.6
2024-04-22,Rourkela,36.7,46.0,33.0,0.3,984.7
2024-04-23,Rourkela,39.5,48.0,18.4,0.0,983.6
2024-04-24,Rourkela,39.9,43.0,18.8,0.0,982.7
2024-04-25,Rourkela,40.3,41.0,13.0,0.0,982.8
2024-04-26,Rourkela,40.9,34.0,13.3,0.0,982.2
2024-04-27,Rourkela,41.6,38.0,9.0,0.0,982.6
2024-04-28,Rourkela,40.7,35.0,25.3,0.0,983.8
2024-04-29,Rourkela,41.8,39.0,14.7,0.0,983.9
2024-04-30,Rourkela,42.8,36.0,23.6,0.0,980.3
2024-05-01,Rourkela,41.7,33.0,16.4,0.0,978.5
2024-05-02,Rourkela,41.1,35.0,16.6,0.0,979.4
2024-05-03,Rourkela,40.1,20.0,12.3,0.0,982.5
2024-05-04,Rourkela,40.3,22.0,10.9,0.0,982.3
2024-05-05,Rourkela,41.7,25.0,19.8,0.0,979.6
2024-05-06,Rourkela,41.2,48.0,17.4,0.1,980.4
2024-05-07,Rourkela,37.9,60.0,15.8,10.2,984.9
2024-05-08,Rourkela,37.5,60.0,12.4,0.1,985.3
2024-05-09,Rourkela,34.7,72.0,17.2,18.1,984.7
2024-05-10,Rourkela,35.0,68.0,15.0,1.4,984.7
2024-05-11,Rourkela,36.9,70.0,19.3,1.7,985.0
2024-05-12,Rourkela,36.4,67.0,18.8,0.3,985.6
2024-05-13,Rourkela,37.4,61.0,14.4,0.3,985.5
2024-05-14,Rourkela,38.2,57.0,22.4,0.0,985.4
2024-05-15,Rourkela,37.9,63.0,13.2,1.0,986.7
2024-05-16,Rourkela,37.2,56.0,14.1,0.0,986.1
2024-05-17,Rourkela,38.1,55.0,10.4,0.0,984.6
2024-05-18,Rourkela,35.8,64.0,10.7,2.7,983.3
2024-05-19,Rourkela,37.0,62.0,18.7,0.0,981.0
2024-05-20,Rourkela,39.5,57.0,17.6,0.0,980.5
2024-05-21,Rourkela,38.1,58.0,16.9,1.1,980.8
2024-05-22,Rourkela,38.3,69.0,15.1,8.9,980.8
2024-05-23,Rourkela,37.4,66.0,16.5,0.9,979.8
2024-05-24,Rourkela,38.7,59.0,17.2,0.0,978.5
2024-05-25,Rourkela,38.8,56.0,17.8,0.0,976.7
2024-05-26,Rourkela,38.9,59.0,19.8,0.0,974.3
2024-05-27,Rourkela,39.3,60.0,19.2,6.5,973.2
2024-05-28,Rourkela,43.5,52.0,27.5,0.0,973.2
2024-05-29,Rourkela,44.7,51.0,25.2,0.0,974.5
2024-05-30,Rourkela,40.1,60.0,22.3,1.3,976.9
2024-05-31,Rourkela,41.0,64.0,17.1,0.2,978.9
2024-06-01,Rourkela,39.4,70.0,15.4,8.4,980.2
2024-06-02,Rourkela,37.1,76.0,21.2,5.4,981.5
2024-06-03,Rourkela,37.3,69.0,18.4,0.2,981.2
2024-06-04,Rourkela,38.7,63.0,19.1,0.0,981.1
2024-06-05,Rourkela,37.9,64.0,13.0,0.0,981.4
2024-06-06,Rourkela,37.8,71.0,16.1,6.0,982.0
2024-06-07,Rourkela,38.1,65.0,22.2,0.0,980.7
2024-06-08,Rourkela,38.5,67.0,15.2,1.5,979.6
2024-06-09,Rourkela,38.3,63.0,13.8,0.3,978.8
2024-06-10,Rourkela,39.4,61.0,12.3,0.1,979.0
2024-06-11,Rourkela,40.8,57.0,16.8,0.0,978.1
2024-06-12,Rourkela,40.3,56.0,13.5,0.0,978.4
2024-06-13,Rourkela,40.1,58.0,25.8,6.9,977.9
2024-06-14,Rourkela,38.9,55.0,18.0,0.0,977.7
2024-06-15,Rourkela,39.6,55.0,19.0,0.3,977.3
2024-06-16,Rourkela,36.5,65.0,13.7,0.0,979.6
2024-06-17,Rourkela,38.6,68.0,17.3,3.0,979.5
2024-06-18,Rourkela,37.1,63.0,18.4,0.1,978.0
2024-06-19,Rourkela,37.0,62.0,13.3,0.0,976.9
2024-06-20,Rourkela,35.1,74.0,19.5,17.3,978.0
2024-06-21,Rourkela,31.2,85.0,12.4,12.2,978.7
2024-06-22,Rourkela,33.0,81.0,12.3,7.2,977.6
2024-06-23,Rourkela,33.9,77.0,12.7,16.6,977.9
2024-06-24,Rourkela,33.1,77.0,11.9,10.1,977.6
2024-06-25,Rourkela,33.8,78.0,14.0,19.2,977.2
2024-06-26,Rourkela,33.4,82.0,12.0,9.0,977.6
2024-06-27,Rourkela,33.1,83.0,13.4,2.9,978.6
2024-06-28,Rourkela,33.3,81.0,7.9,9.0,977.5
2024-06-29,Rourkela,30.1,89.0,11.0,31.6,977.7
2024-06-30,Rourkela,31.0,88.0,15.2,26.5,978.4
